A_NOX_ALL,A_SO2_ALL,A_VOC_ALL,A_NH3_ALL,A_PM25_ALL,A_O3_ALL,B_NOX_ALL,B_SO2_ALL,B_VOC_ALL,B_NH3_ALL,B_PM25_ALL,B_O3_ALL,C_NOX_ALL,C_SO2_ALL,C_VOC_ALL,C_NH3_ALL,C_PM25_ALL,C_O3_ALL,D_NOX_ALL,D_SO2_ALL,D_VOC_ALL,D_NH3_ALL,D_PM25_ALL,D_O3_ALL,E_NOX_ALL,E_SO2_ALL,E_VOC_ALL,E_NH3_ALL,E_PM25_ALL,E_O3_ALL,F_NOX_ALL,F_SO2_ALL,F_VOC_ALL,F_NH3_ALL,F_PM25_ALL,F_O3_ALL,G_NOX_ALL,G_SO2_ALL,G_VOC_ALL,G_NH3_ALL,G_PM25_ALL,G_O3_ALL,H_NOX_ALL,H_SO2_ALL,H_VOC_ALL,H_NH3_ALL,H_PM25_ALL,H_O3_ALL,I_NOX_ALL,I_SO2_ALL,I_VOC_ALL,I_NH3_ALL,I_PM25_ALL,I_O3_ALL,J_NOX_ALL,J_SO2_ALL,J_VOC_ALL,J_NH3_ALL,J_PM25_ALL,J_O3_ALL,K_NOX_ALL,K_SO2_ALL,K_VOC_ALL,K_NH3_ALL,K_PM25_ALL,K_O3_ALL,L_NOX_ALL,L_SO2_ALL,L_VOC_ALL,L_NH3_ALL,L_PM25_ALL,L_O3_ALL,M_NOX_ALL,M_SO2_ALL,M_VOC_ALL,M_NH3_ALL,M_PM25_ALL,M_O3_ALL,N_NOX_ALL,N_SO2_ALL,N_VOC_ALL,N_NH3_ALL,N_PM25_ALL,N_O3_ALL,O_NOX_ALL,O_SO2_ALL,O_VOC_ALL,O_NH3_ALL,O_PM25_ALL,O_O3_ALL,P_NOX_ALL,P_SO2_ALL,P_VOC_ALL,P_NH3_ALL,P_PM25_ALL,P_O3_ALL,Q_NOX_ALL,Q_SO2_ALL,Q_VOC_ALL,Q_NH3_ALL,Q_PM25_ALL,Q_O3_ALL
1.420138292,1.266515425,1.281041293,1.220643068,1.326623465,0.014303815,0.970795339,0.883123652,1.240897493,1.017814174,0.848266851,0.037136275,1.240854308,1.196664459,0.627673023,0.874338731,1.075702712,0.027441094,0.817497635,1.131900753,0.752497995,0.94494624,0.901200365,0.030389408,0.950113796,0.868821521,0.967769399,0.681667662,0.803821605,0.03253671,0.683549028,1.03331517,1.261438053,1.04706013,1.001917317,0.028697297,1.026744409,1.117454302,0.776230903,0.634467886,0.945951488,0.03779789,1.00300434,1.179526793,1.193919333,1.023500875,1.090831636,0.03349498,1.066439785,1.240725648,0.88682723,1.180437959,1.049666028,0.035101727,0.838977212,1.108495464,1.003429109,0.83423398,1.018603495,0.036673862,0.956514885,1.156704303,0.949019694,0.706485068,1.065452053,0.03582602,0.78631674,0.92711569,0.864438728,1.217296681,0.900096617,0.03838624,0.988539428,1.143228112,1.188167042,1.185604206,1.096369713,0.040024966,1.380703087,1.134533976,1.1367001,0.850691678,1.218152555,0.04207424,0.91521188,1.160636498,1.247537099,1.028527068,1.011344032,0.030608432,0.864900738,0.674216332,0.810297685,0.645504131,0.791291108,0.03157914,1.049170177,1.169172844,0.980807818,0.792838757,1.07101388,0.02898869
0.740781136,0.896379154,1.341034616,1.053249983,1.002118072,0.012150191,1.34238974,1.223079065,1.265179819,0.975602849,1.294354327,0.035731632,0.835389516,0.859488628,1.059651453,0.998553886,0.92943744,0.03014036,0.707268055,1.144402174,0.987058725,0.926138954,1.054922974,0.03046126,0.840979011,0.999174601,0.758832554,0.92692229,1.080057989,0.031458907,1.377507778,1.014635155,1.227100406,1.047825945,1.290622119,0.02464606,0.684719119,0.714878857,0.585391166,0.559237486,0.745795145,0.036712267,1.238060998,1.261541693,0.847023314,1.089659429,1.111879684,0.03149867,0.933779332,0.910310215,0.892451676,1.254027191,0.941797367,0.0333534,0.669989176,0.680769503,0.852215763,0.524268863,0.726779321,0.036271133,1.025415821,1.26932399,1.272278614,1.158535578,1.027076286,0.03571561,1.186415845,0.698962093,0.767718601,1.33629323,1.128847986,0.036848567,1.02780784,0.90454733,0.862906637,1.220176793,0.942239824,0.039292604,1.189765673,1.140149711,0.729118374,1.381693115,1.236528553,0.042281374,0.929376148,0.718719233,1.205144929,1.202483736,1.041715274,0.02915365,0.866721738,1.063857071,0.990300258,1.129889276,1.008557476,0.03330533,0.683311275,0.818660422,1.261819508,0.968060048,0.893726623,0.02763369
1.038148365,1.190211129,1.345385663,1.147018898,1.072618674,0.014713599,1.204988757,1.108667922,0.937263129,1.121603638,1.280395614,0.03680555,0.641072284,0.671801154,1.272222994,0.9176398,0.813671523,0.029749244,1.227376319,0.744746763,1.060444546,1.182120624,1.094811991,0.026250403,0.682346619,0.837253235,0.944206232,0.621305673,0.633437804,0.033276346,0.782359612,0.933060561,1.248423181,1.079238659,0.942807017,0.028219549,1.206177291,1.24573619,0.659206262,0.869088462,1.011879383,0.0374372,0.862121809,1.021219599,0.557842693,0.718492261,0.723795189,0.03316243,0.889505769,0.998608102,1.065289607,1.37654824,1.116422323,0.03460168,1.10852544,0.707103735,1.119357402,1.450807116,0.822871069,0.03478331,1.237217118,1.376989288,0.680954801,0.733181356,1.147683851,0.03453779,0.67372194,0.916202522,0.910842352,1.030864912,0.674257368,0.038466692,1.074218162,1.189652398,1.161022509,1.303581285,1.221445497,0.03981795,0.961271104,1.140374476,0.788785117,1.327509794,0.718542695,0.042774223,1.338343959,1.164949063,0.864198166,1.088667338,1.257714613,0.028932841,0.947651194,0.712904623,0.654242684,0.638035546,0.794793872,0.030791007,0.99920447,0.921760113,0.672221366,0.728006726,0.930210059,0.028244175
1.162054316,1.397480937,0.683378629,1.148515988,1.185458119,0.012032247,0.951770538,0.871574474,1.157761363,0.954174213,0.829117553,0.036264528,1.299105836,1.248406627,1.268236002,1.27593597,1.28870943,0.026179785,1.092634347,0.926772982,1.275150593,0.91395258,0.892996753,0.02652747,0.985683404,1.039907988,0.84524113,1.036622425,0.966754759,0.03226802,1.176787572,1.006338576,0.678950959,0.596980941,0.976022838,0.025207486,0.936203325,0.807362055,0.871820944,0.807753946,0.786639037,0.03609786,1.15464611,1.010321267,0.972076783,1.401392307,1.01538898,0.031139677,0.836377067,0.912185936,0.863934139,1.148612264,1.064769254,0.03379643,1.347808938,1.371162409,1.028483134,1.304680273,1.341988885,0.03431114,1.062776966,0.99743559,1.02794418,1.171180863,0.9192604,0.03437653,0.91253704,0.870333613,0.936207071,1.353148045,0.87914215,0.03764973,0.961772672,1.260861686,1.296553913,1.229725786,1.293972908,0.039845716,0.912679363,1.119822384,0.919233922,1.357096713,1.078764298,0.042767867,0.744586097,1.356869677,0.717942942,0.86203949,0.861455416,0.029651655,0.833916919,0.841860418,0.957205194,0.814769116,0.847146707,0.031103022,0.864317834,0.901041821,1.043027567,0.609403372,0.913112671,0.02754529
0.840274547,1.113363687,1.31561837,0.704720912,0.673502928,0.015585691,1.292909631,1.284600155,1.251517745,1.051625834,1.092367767,0.036669567,0.779724225,0.782242577,1.193902338,0.847327372,0.736900897,0.029760431,1.294736721,1.042021943,1.138020303,1.316116554,1.331726552,0.028306603,0.789592837,1.305037347,0.898821332,1.221732921,1.056695996,0.03290364,0.762415811,0.742606553,0.900557267,1.130810606,0.806094313,0.028039634,1.138672112,1.078267039,0.753594366,0.744017926,0.999919452,0.037420716,0.831520064,0.586898982,0.689528513,0.909318718,0.699425762,0.032774866,0.986277132,0.836778277,0.887436648,1.137151558,0.984061201,0.03345494,0.816736473,1.154393607,0.649790914,1.358876766,1.02873032,0.03640961,1.087184962,1.108036829,1.023549883,0.840996382,1.045469192,0.035334542,0.867767153,1.107018678,1.25707025,0.736846468,1.031098107,0.038129337,0.830299442,0.734719484,0.941889251,1.326430858,0.736326462,0.040060464,1.083872901,0.941296959,1.13954283,1.169811344,1.237554709,0.042533796,0.824092388,0.795939674,1.146855467,0.974469818,0.885568536,0.029599406,0.817127749,1.095652298,0.968494696,1.170741966,0.952911555,0.03263726,1.217482932,0.722852959,0.800778539,1.462021733,0.981971097,0.026869066
1.126072786,0.785159771,0.82872951,1.178575853,1.211399211,0.012191187,1.049241236,1.119352685,1.032413381,1.133077932,0.917529725,0.036338586,1.244490182,1.210632097,1.083870995,1.147939959,1.16276705,0.025635144,1.035782861,1.123714699,0.82223023,0.817293167,0.973221569,0.028956475,0.668227064,0.795937574,1.318844802,0.919152603,0.661181299,0.03337356,1.17699209,0.758682059,1.323339129,1.266653948,1.182371161,0.025646897,1.100283296,1.200649541,0.92745199,1.172989255,1.126911275,0.03679903,0.774964874,0.72093502,0.835121916,1.265851174,0.880741317,0.03282549,0.929981791,0.916680667,0.94074575,0.621261008,0.87986411,0.03430125,0.639923483,0.698667053,0.893089237,1.23327011,0.725365677,0.036228083,1.375069235,1.398037613,1.231036749,0.935202349,1.112882028,0.034193367,0.590892344,0.821983405,1.07292244,0.924944984,0.66230738,0.038551986,1.106686559,1.210478477,1.198466654,0.669052691,1.17363052,0.039750256,1.243523622,1.242830294,0.702518309,1.284195842,0.946929054,0.042276986,0.847341173,1.045798913,1.15173234,1.120079726,1.079022645,0.030265216,1.375761594,1.323197794,1.155679164,1.256784009,1.346207785,0.029518617,1.03718458,1.168965015,1.199201203,1.476080575,0.989669776,0.028182061
0.955889663,1.355132026,0.767393954,0.843180404,0.898308287,0.014830151,1.219141973,1.331568063,0.911747301,1.180155904,1.303859972,0.036850616,1.065998042,1.053520345,0.961078726,0.777959334,0.914867207,0.027868265,0.699992944,1.122037514,0.990399226,0.928406927,0.885605298,0.029719053,1.191997103,0.980366209,0.885064443,0.932417494,0.944756208,0.031341445,0.826451205,0.78757073,1.189169948,0.563980002,0.868615991,0.027966004,0.938569762,0.889941067,0.869328715,1.177180582,0.881336747,0.037626293,0.734521252,0.694554434,1.263992639,0.765450279,0.964424732,0.033407457,0.80800066,0.918552287,0.822434278,0.789818872,0.94877709,0.034921683,0.961853415,0.877998473,1.056593476,0.932887662,0.930446662,0.036092494,0.87244353,1.018995418,0.979482891,0.985669118,0.958551948,0.035680644,1.082965059,1.036954141,0.842297972,1.461441281,1.090308908,0.03770805,0.976262453,1.082389895,1.005797186,0.689962798,1.080772537,0.03984028,0.732676664,1.012154476,1.009411587,1.384449686,1.092632875,0.04313986,0.781720284,1.122601789,1.245999501,1.002773722,0.890158157,0.03050989,1.283339581,1.137739664,0.974914544,1.075418884,1.218746805,0.03024468,1.326948283,1.11174655,0.971160955,1.090495485,1.25942767,0.028215488
0.974569763,0.754825247,0.748535457,0.826522532,0.817219047,0.014321326,0.589430484,0.7113747,0.846082597,0.848865873,0.704654833,0.03721064,0.790693069,0.773828001,1.342428541,0.641099841,0.713343839,0.029079393,0.683664404,1.097480605,1.106781753,0.962459125,0.755548711,0.028977674,1.234328059,0.700011679,1.139830342,1.01209441,1.069805392,0.030097717,0.971047393,1.207664013,0.931682982,0.699312577,1.202805596,0.026962722,1.002396244,0.958986724,1.099993599,0.787165148,1.131919791,0.036764648,1.145447121,0.957120667,0.949888363,1.282005195,0.98766435,0.031674854,0.986903208,0.966506565,0.628029773,1.211122332,0.726199315,0.03424344,1.192118538,1.287061117,1.141113693,0.967037483,1.265318186,0.035276163,0.994720588,0.80334855,0.737895476,1.323331818,0.947337504,0.034713015,1.194147704,0.915345112,1.064687802,0.610375463,0.854255156,0.037034087,0.970106393,0.702093431,0.671143199,1.147097029,0.732422014,0.03920422,0.988518856,1.089953064,0.702609727,0.634084731,0.747590126,0.042612646,0.778528576,0.991443918,1.016457021,0.830159872,0.759920455,0.029593699,0.689177798,0.627040277,0.661796474,0.561002712,0.612593418,0.032297805,1.264009826,0.713656142,0.924759804,0.724032919,1.114843213,0.027257605
0.959899537,0.874366542,0.625916607,0.826749496,0.872187713,0.01568226,1.220638569,1.004329585,0.931607681,1.005463745,1.104483876,0.03678348,1.18255204,1.188132744,1.135273782,1.053191985,1.076240742,0.027197424,0.729947481,1.082593765,1.34849437,1.202453606,1.04455627,0.02888289,0.81693585,0.831708578,0.715515766,0.97410128,0.724946495,0.031646285,0.650781304,0.790967365,1.238519259,1.306740386,0.855291003,0.02882454,1.207922757,1.101314851,0.996877362,0.956656759,1.039940402,0.037372623,0.753951394,0.711916945,0.848243806,1.404704629,0.686045119,0.033495616,1.153744503,1.206712477,1.039344698,0.69738488,1.024268915,0.0341487,1.119378503,1.100060688,0.832746319,1.228409444,1.044024791,0.03571875,1.214285538,1.224152826,1.144343507,1.058110233,0.952334118,0.034630544,1.337359879,1.144050001,0.945314606,0.6676407,1.118434594,0.036831684,1.01477123,0.862428179,0.83382217,0.68839044,0.86688849,0.039304394,1.023467946,1.067102485,1.107903717,1.44061694,0.765496516,0.04257487,0.708902004,0.897917893,0.829023897,0.936503902,0.889156887,0.030652821,0.853045237,1.224059184,1.190099093,1.272500919,1.000712498,0.032200724,0.907144503,1.134135705,1.049535376,1.179662314,0.828088466,0.028777098
1.21336683,0.9759078,1.189167433,0.994513199,1.100981861,0.013567654,0.919044227,1.050755822,1.249615556,1.341924035,1.009664224,0.03673465,1.41350005,1.397522974,0.964708181,1.199639756,1.394459859,0.025964748,1.368519795,1.358533855,0.853146731,1.253404612,1.311826618,0.02626286,0.601995881,0.719296437,1.133171946,0.779755143,0.882136568,0.032575224,0.921200236,0.872803964,0.953967064,1.354970229,1.034363203,0.026770296,1.014379583,1.124288886,1.257975111,1.191903749,1.065217675,0.03689862,1.248570727,1.061071918,1.165242389,0.897414914,1.106172519,0.030876571,1.014009797,1.066311372,1.321108888,1.345510997,1.2605033,0.032867137,1.227511385,1.411800547,0.958444252,0.879628051,1.377647559,0.03456001,0.966001379,1.281212652,0.811252668,0.742732354,0.883885337,0.03492982,1.276259006,1.329084478,1.130962335,0.86531694,1.185748225,0.03678957,1.000882306,0.843043939,0.887494377,0.826058545,0.892386828,0.03928283,0.79911881,0.932589163,0.788111889,1.454727965,0.761593216,0.04285319,1.311676435,0.985070734,1.25335188,1.05591546,1.048930675,0.027169233,1.055494841,1.199403253,1.080967434,1.20313866,1.095864802,0.029958088,1.225690111,1.215446869,1.270064272,1.205271578,1.200028261,0.025640877
1.252530451,1.276796623,1.222560193,0.949252399,1.017405383,0.011610236,1.227254999,1.355787218,1.079717963,1.315233513,1.304892576,0.035854947,1.064420708,1.067998071,1.030315319,1.222047094,1.156488453,0.027819384,0.900862076,0.840958909,1.06640784,1.055530102,0.86842125,0.028698789,1.265154353,0.830119552,0.829077119,1.106061041,1.137799754,0.029511735,1.164433507,1.061426095,1.031610076,1.06938593,1.204600993,0.025178479,1.000869363,1.095018064,0.818159178,0.724984258,0.966691975,0.036579832,0.982244585,0.843272514,1.092057554,1.293271001,1.022006964,0.031529065,1.115685976,0.962364126,0.974993812,1.159398302,0.902218576,0.032858178,0.791710935,0.810960477,0.981785961,0.682405213,0.845529148,0.035636082,1.103581441,1.188569879,1.186491857,1.076412691,0.934423822,0.03460871,0.862195935,1.002107842,1.090083125,1.151106117,1.039628571,0.037284624,1.312468176,1.187061868,1.012121029,1.086614871,1.149664373,0.038741358,0.93501158,0.906130387,0.671909505,1.015196024,1.053044301,0.042546477,1.213729258,1.034496456,0.963436741,1.053368007,1.107964601,0.028099978,0.80082857,0.647518706,0.777377205,0.606471509,0.724341117,0.031839922,0.711458525,1.095237478,0.702005841,1.188481559,0.920250388,0.026902573
1.196973222,1.317972368,0.991251587,1.083543101,1.12359556,0.011242202,1.043509732,0.821276496,0.744040531,0.818201502,0.911675217,0.036087178,1.18443388,1.128225091,0.880934887,0.981277447,1.069704361,0.026323875,0.829113317,1.046855991,0.766763053,1.043820602,1.072481667,0.029007953,0.642997923,0.840783167,0.888142459,0.814521114,0.878181721,0.033831786,1.338327991,1.146770828,1.081635295,1.391769661,1.116444389,0.02480202,1.196297598,1.251187637,1.221032938,1.272804859,1.124581629,0.035937294,1.149324856,1.310721557,0.867052546,1.383783628,1.049317019,0.031750415,0.677061725,0.718400721,0.747648105,0.701192813,0.803963847,0.03446228,0.970059879,1.206912855,1.140432135,0.942244849,1.183132178,0.035375006,1.228512387,1.204570482,0.997626375,0.872650818,1.140944084,0.034462042,1.288324023,1.247395515,1.230435962,0.885612183,1.210811171,0.037137747,0.748773405,0.798530939,0.700537711,1.17778423,0.775509287,0.040049415,1.018461836,1.03462955,1.113508192,1.031108403,1.05794259,0.042591535,1.179554577,1.181473662,0.896815487,1.166354894,1.186510078,0.028864495,1.051815631,1.30146093,1.163615289,1.420558694,1.25596185,0.030678969,1.042634386,0.763907707,1.297142898,0.697639523,1.093615883,0.027758598
0.896565278,1.437592459,0.572040316,0.898222017,0.87949254,0.016635712,0.902190555,1.062196139,0.701378563,0.823512535,0.83121041,0.03740647,1.166754357,1.16560709,0.696985259,1.011686845,1.131926773,0.027256528,0.822367648,0.978667415,0.994468339,0.675804119,0.787821205,0.02880754,0.78309551,0.604409167,1.274768115,1.075292302,0.777264087,0.03169181,0.697203379,0.945677368,1.078694423,1.213824415,0.63114343,0.028800666,1.068082375,1.008172041,1.307516068,1.024463591,1.060429978,0.037320815,1.278195405,1.162523051,1.122687624,1.36677536,1.294557505,0.031760752,0.903291913,0.774652354,0.867942708,1.00733535,0.865448993,0.033915572,1.038922501,1.086983931,0.937693411,0.88186966,1.083150108,0.035503756,0.686818683,0.715014256,0.713485477,0.738597339,0.788270079,0.035496958,0.812659299,0.978379283,1.002805994,1.199524352,0.846562794,0.037992775,1.303325458,1.270357745,1.101644634,1.35592311,1.286042606,0.039226357,0.722521081,0.870019562,0.910040919,0.72812422,0.704018538,0.043044228,1.150306355,0.955859739,1.057902547,0.774182994,0.921624872,0.028650291,1.274153845,1.36743699,1.11399257,1.339303922,1.31318115,0.030209158,0.581304543,0.660117975,1.065239587,1.089873628,0.863566979,0.027666988
1.248089881,1.449188937,1.165017048,1.159477184,1.225593684,0.015039979,1.024446593,1.15139263,0.993920634,0.930757222,1.124528906,0.03730313,1.221655228,1.202350724,1.252518197,1.127461948,1.155975412,0.026124591,1.421560245,1.14088616,1.116926719,1.241186146,1.315247311,0.027100565,0.762683864,0.766968565,1.338793047,0.879844111,0.83854905,0.033176344,0.694827858,1.166700534,1.021027999,0.948440129,0.831722713,0.028948482,0.952415046,1.018852688,1.021117316,0.871939947,0.909258552,0.037943333,1.087838102,1.083735798,1.047931755,1.309785779,0.979595876,0.033050332,0.775661422,0.763295465,0.784370318,0.564654863,0.720572233,0.034986448,0.833631926,0.719608667,1.017597869,0.611320777,0.779126331,0.035784174,1.235015263,1.243356334,1.393795129,0.706311645,1.10660485,0.03453503,1.084590964,1.08450717,1.103024194,0.698726464,1.054333738,0.037841447,0.846121469,0.904596254,0.978114676,0.969415246,0.90604077,0.04003948,0.659510332,0.734163608,0.976991996,1.19850642,0.85558882,0.04320127,1.057057076,1.227204223,0.943911499,0.901712559,0.93479323,0.029892353,1.303992888,1.386394963,1.27864047,1.400830229,1.374455089,0.029754685,0.63107627,0.711433535,1.066436423,1.185456477,0.673340871,0.029151758
0.776905603,1.225535853,1.339415137,1.06894311,0.939125617,0.015131755,0.677481858,0.652674882,0.83918439,0.710957282,0.662384615,0.037020806,0.64276871,0.696418186,0.719748514,1.038859345,0.829926324,0.030078653,1.274795235,0.983631222,1.116738725,1.061609703,0.97362122,0.027170982,1.016985193,1.214953252,1.102414107,0.831560492,0.922955826,0.03237908,0.96899508,1.146640598,0.822706563,0.616530724,0.856857802,0.027028136,1.298202615,1.213718741,1.322033299,1.058291619,1.176277516,0.03663428,1.042596777,0.928926131,1.177332792,0.596504476,1.028208261,0.031934135,1.092874572,0.969687174,0.923871338,1.217264601,0.848205495,0.03370555,0.982219011,0.863866636,1.013848219,1.32306174,0.84587085,0.035316467,0.873516997,0.688630961,0.809182832,0.754912129,1.110048959,0.035124417,0.769077985,0.948102242,1.03773832,1.041497691,1.046339725,0.038095932,0.789465357,0.86872989,0.979911719,0.868391141,0.90059981,0.04016889,0.736109859,0.715416572,1.109091926,1.429908136,0.848462864,0.043035287,0.943590517,1.163394843,1.003239012,0.998025464,1.025662744,0.02941253,0.969657612,1.236246838,1.226232007,1.331305632,1.139010943,0.03171318,0.714249364,0.892982246,0.878576829,1.336272089,0.697774397,0.027839132
0.817838119,0.919335866,1.354104249,0.901858087,0.835063344,0.016933601,0.823896908,0.942394336,0.808109824,0.638310273,0.795264653,0.037552573,0.85924606,0.86921473,1.158647652,1.068851207,0.995846426,0.028046465,1.316628411,1.046087345,1.052478067,0.936074866,1.067417607,0.0259133,1.146633842,1.170863095,1.407507578,1.023669493,0.977922717,0.030497124,0.68836153,0.787625403,1.1192214,1.24289542,0.724730663,0.029063892,1.035267502,1.01983909,1.116420483,0.582471412,0.885020862,0.03775841,1.21962011,1.305111181,1.128167041,1.317631265,1.152454769,0.0322744,1.038680731,1.074003565,0.996996787,1.324796059,0.996098502,0.034069713,1.222623287,0.959993772,0.88708025,0.576373836,0.993723748,0.034687165,1.048777215,0.769298008,1.319504033,1.353653025,1.216161517,0.034029655,1.18572907,0.888680019,1.169668426,0.914393382,1.066462499,0.03711059,1.230324776,1.175731311,1.13839337,1.101906442,1.120367515,0.039134674,1.362389504,1.099779951,1.331683249,1.074224627,1.187162117,0.042017724,1.127446305,0.75278996,0.983916444,0.924182444,0.9880591,0.028949594,1.032831782,1.217271731,1.140425477,1.245691033,1.153541342,0.03059697,0.670962793,1.042475058,1.221175274,1.118126474,0.681062506,0.028225288
0.80229641,0.590526929,1.277474161,0.898431376,0.893537088,0.0125305075,0.904530501,0.995852294,1.22615797,1.251548384,0.884649875,0.036134757,0.697693267,0.713264153,1.269458597,0.785220285,0.710517138,0.028816229,1.152072297,1.209883935,1.01915886,1.002082983,1.205557454,0.027274536,0.934453821,1.31476473,1.366785338,1.143877007,1.148553043,0.032090217,1.32340439,1.221481383,1.218605387,0.689500326,1.342913182,0.02476895,1.182588256,1.070165572,0.848278989,0.852383211,1.047730962,0.035880025,1.122119314,1.329723061,0.903685215,1.316753587,1.128031904,0.03143144,1.096529922,0.956598672,0.7407846,1.210180578,0.816826939,0.03293093,1.076569971,1.317106832,0.69511822,0.796234387,1.215988999,0.03491474,1.261967165,1.048817698,0.906556346,1.180213471,1.14977518,0.033903297,0.96401667,0.960506892,0.913950897,0.948793525,1.008688183,0.037220154,1.059353798,1.312880793,1.325838963,0.921107636,1.306289443,0.039567508,1.254966804,1.029439327,0.905794457,0.539909933,0.969125817,0.04210251,1.073329215,1.280488396,0.790906956,0.966636796,1.087755071,0.028556947,0.830718291,0.812009529,0.964296005,0.80715513,0.824629534,0.031356562,0.899116732,1.007086292,1.024630364,0.564098837,1.013514799,0.026964724
1.15304118,1.203280485,0.994902887,1.081186656,1.090417759,0.015243756,1.099747961,1.040905991,1.221904822,0.981656136,1.006150698,0.03723345,0.823296358,0.879059409,1.212655085,1.035537702,0.889470834,0.030019129,0.95938497,0.766682457,0.602046166,0.706120872,0.84982956,0.029696397,0.997047,0.920857268,0.814285856,0.865808068,0.97628172,0.0316791,0.637020346,0.826657394,0.605723444,1.118427991,0.724338747,0.0290721,1.186639983,1.101584108,1.028652026,0.75915706,1.07523611,0.03734766,0.987054918,1.19512848,1.031756313,1.048489169,1.09763434,0.033768557,0.753620187,0.855934739,0.992898643,0.995200752,0.923933161,0.03537209,0.707972003,0.837365787,0.892660198,1.2983222,0.851067446,0.03677631,1.017023108,1.266572516,0.852441466,1.041513918,0.858493866,0.035776984,1.00218038,1.201217094,1.116045841,0.700658223,0.867874062,0.03810002,1.178168681,1.236098395,1.028698042,1.41004659,1.190100745,0.039604813,0.681169993,0.951689515,1.017260592,0.948728791,0.896533739,0.043236956,0.925408634,0.800181617,0.906892946,0.88116237,0.834468158,0.030757964,0.995790018,1.323067278,1.180646783,1.409817397,1.141222344,0.03274461,0.860779565,0.990933871,1.208979268,1.399163519,1.039486224,0.029501611
1.354181728,1.257023875,1.193994196,1.152355078,1.276366136,0.010711439,1.053007961,1.205715329,1.324330458,1.214500994,1.041109875,0.035911426,0.917013031,0.895628913,1.176400701,0.85843825,0.922874954,0.027954984,1.335478149,1.218433902,0.929052727,0.928922988,1.059311916,0.026783789,1.108330189,1.104281343,0.73853246,1.091919013,1.010773358,0.031294372,1.379339188,1.135327769,1.220768261,1.208358531,1.354124729,0.024308193,1.248253981,1.206459433,0.834168616,0.707740413,1.124047657,0.03574412,0.859838429,1.084147051,0.746707881,0.626063949,0.946619625,0.031989135,0.983963341,0.904339032,0.966728375,1.094492977,0.839528432,0.033449426,1.128771696,1.387628535,1.052632748,1.052844235,1.29370791,0.034868576,0.952122261,0.93543583,0.930844795,0.739384283,0.977593178,0.034652673,0.982847026,1.22179474,1.365824782,0.77544548,1.130658354,0.037407927,0.994829969,1.173708303,1.13620649,1.15604404,1.226579866,0.03959801,0.777679131,0.905571398,1.190231811,0.74444871,0.824955556,0.042911947,1.0868536,1.017818258,0.941195037,0.935148444,0.927878098,0.028776389,1.083625328,1.130890659,1.236576243,1.153812331,1.096806093,0.030390766,1.242834843,0.900734446,1.181526433,1.119927948,1.247406426,0.027001029
0.754550492,1.260748856,0.531929958,0.67276712,0.664060017,0.013629677,1.241765931,1.329457123,1.416027514,1.303619353,1.304428059,0.036202833,0.825437893,0.85636585,1.359941806,0.956907903,0.861237204,0.028149184,0.869465647,0.720945597,0.573098636,0.875663719,0.763646475,0.027161565,0.870356999,1.403967538,1.230040496,0.820406031,1.040268127,0.031997215,1.093428917,1.091040048,0.75302599,0.703189631,1.066924265,0.025913473,1.32532802,1.315499385,1.125204287,1.372728682,1.198346926,0.036277723,1.027086993,0.758843319,1.055823211,0.605542239,0.937582631,0.031039428,0.795608572,0.71660128,0.814570953,0.9799875,0.86309848,0.03329274,1.331561401,1.333798956,0.938345526,1.404942335,1.273127387,0.03434795,1.034860912,0.6811906,1.119958045,0.576021013,1.081940572,0.034094807,1.348964457,1.256890354,1.183272376,1.194679394,1.131771999,0.036697637,0.846943568,0.705269879,0.7908092,0.58379205,0.718498125,0.039590143,1.114870498,1.108843314,0.913160335,1.226057765,1.277742141,0.04238949,1.088864369,0.769492792,0.740105622,1.155628788,1.219367897,0.028031163,0.900698174,0.93044833,0.855478105,0.980098081,0.947553398,0.030606369,1.008601987,0.900471911,1.151729093,1.21591914,0.963874806,0.026543774
0.746352773,1.108646291,1.312772849,0.956786909,0.847925642,0.016373966,0.885617689,0.984182309,1.156569253,1.18905467,1.010721716,0.037203398,0.913835393,0.946388016,0.7731379,0.979451346,0.935001127,0.028052393,0.892817566,0.792731237,1.119481636,0.695423102,0.782302313,0.028066423,1.307419009,1.285849058,1.260089604,0.874507506,1.070888033,0.031044437,0.753328232,0.800719309,1.176889597,0.986606215,1.044477024,0.028250335,1.116983919,1.007593145,0.789941219,0.695744257,1.112202092,0.0371516,1.23649812,1.204562997,0.934012631,0.981669447,1.094623506,0.03189652,1.125146281,1.087668836,1.179170864,1.153498574,1.092038772,0.033237677,1.193366542,1.32190617,1.065720777,1.452896552,1.31199222,0.035204556,1.02280852,0.771448432,0.695657789,1.069815432,0.997874843,0.03458172,1.07422394,0.854213125,1.08804485,0.630303582,1.112983209,0.037359055,0.891600067,1.125403006,1.107208356,0.726154591,1.125866126,0.03985828,1.028954987,0.905657991,1.198852356,0.587773844,1.002492378,0.042571217,0.840619396,1.050683171,1.140669549,0.898889923,0.775492181,0.029280681,0.795263365,0.777355478,0.758445646,0.719956495,0.74631734,0.03155789,0.96081498,1.302297707,1.13388128,0.660463739,0.978953211,0.027099999
