,A_NOX_ALL,A_VOC_ALL,B_NOX_ALL,B_VOC_ALL,C_NOX_ALL,C_VOC_ALL,D_NOX_ALL,D_VOC_ALL,E_NOX_ALL,E_VOC_ALL,F_NOX_ALL,F_VOC_ALL,G_NOX_ALL,G_VOC_ALL,H_NOX_ALL,H_VOC_ALL,I_NOX_ALL,I_VOC_ALL,J_NOX_ALL,J_VOC_ALL,K_NOX_ALL,K_VOC_ALL,L_NOX_ALL,L_VOC_ALL,M_NOX_ALL,M_VOC_ALL,N_NOX_ALL,N_VOC_ALL,O_NOX_ALL,O_VOC_ALL,P_NOX_ALL,P_VOC_ALL,Q_NOX_ALL,Q_VOC_ALL
12,0.7012711830462304,1.3366144023070456,0.8339652714065822,0.8135627921515705,1.1207471420198185,1.3675059119262991,1.0420477280824545,1.1802252341355914,0.7951830654672728,0.906398546151649,1.2866214173316104,1.0771715757190057,1.0373118364568057,0.8851579746834489,1.0321149158804612,0.9546994232710908,1.2452373455858914,1.237244714118838,0.9537906809342348,0.9880633266400703,0.8656978826487808,0.9386032152915688,1.1086572896560627,0.8557218738595739,1.1753024579838978,1.0572479176298843,1.1767553821728929,0.9060542305411956,1.2443953929964442,0.9459320563463932,1.1315932572497058,1.0566945039825315,0.9910125853073828,0.7868295632857853
13,1.1837093784200126,0.9666238730771608,1.3166649738231613,1.2159116432214756,1.1586252636521397,1.0069665569152455,0.9103230327037732,1.2124533085204228,0.9237112545140558,0.8153698858166173,0.8104160559773864,1.125165690266765,1.218222726376741,1.4259126528895771,0.6239013274704215,0.8772857676536421,0.848767804623928,0.7902595220073955,0.9751711414860944,1.068791157592265,1.053649069409315,1.193637071310363,1.2159331024028528,1.0450797496349276,1.1293782410292434,1.0156884312282086,0.8551446042902363,1.0241808755831756,0.5820466009809331,0.6039595159465257,0.906333339228043,0.9765587319844288,1.0671561816810349,0.9433066447928936
14,0.8465946403691529,1.0594881787038224,0.990711625337832,1.144958640825896,1.3018225945520954,1.245214942707214,1.1995373295467515,0.8707002113837942,1.3155533150342151,0.686999046923959,0.9494635240925744,0.8303145774920038,0.92656111642595,1.2500573049518044,0.6511132061533378,1.2178556957428133,1.0776546966338545,1.0936707729202426,0.7386421355627467,1.1661267657574987,1.1206337718312178,1.3707005947378743,0.6864188732346688,0.8276977805032055,1.022318774457839,1.1953617035207276,0.972742821283506,0.9076325661811526,1.0968969537657371,1.130747718795716,0.8883079902533448,0.9382085159236864,0.707640777792608,1.2957759681113887
15,1.0814425610589602,1.1116507976540584,0.7690905225151602,1.0619574259357465,0.7618794203955614,0.8054564747646773,1.1440322430473102,0.8998655673485582,0.9627362456357388,1.1767425666671558,1.3855398291662586,1.0472385988353652,1.0207539109467276,1.146556774432944,1.1855791902320496,0.6657423838128318,0.9989233427179708,1.0891148187986008,1.098340506176086,1.1781228854137726,0.9967022405192432,0.653966218393612,1.2094921266442444,1.1951751165056843,1.3028493053640866,1.3259854335545465,1.2906653911012855,1.0360922589650563,1.0382535353906202,0.9017803099537006,0.831393573861947,0.9635118339398764,1.3129660134279082,1.05701385519267
16,0.8826165531550739,1.0016974630564786,1.2399343240446976,1.341362485623025,1.3015967981216034,1.228586863978567,0.8407309532227965,1.1064118444129825,0.6153907312718185,0.7811695354074906,1.0528635727556066,0.7842090159358088,0.6232354175829772,0.949170571595622,0.8847774352349167,0.5989076306852854,1.0379389722979402,1.153807681384355,1.2998537697043315,1.155851287653299,0.8938039670014967,0.9609661876362912,1.082474676091569,0.8724852993003646,0.9251659104412262,0.7821000761887075,0.8160734879179308,1.1267786617600892,1.1623413542897465,1.199343551771009,1.1767804144634548,1.055030539195693,0.8356878783018037,0.9239471952879182
17,1.1154503853687636,0.7944826279969941,0.9915723141820778,1.0004885630592857,1.1962224374994943,0.9502293507599808,1.0044851954846103,1.2252693502315022,1.2157136374053226,1.3454351312984416,0.8462258792539789,0.9691179041736412,1.1086941571135271,0.910178122479406,1.04407846559866,1.0497018726700282,1.0834597982337406,1.2444743586315712,1.149878787365086,0.8694496830038945,0.6935808943965374,1.1166314363729513,1.084886462126317,1.0677735140877211,1.0237649841960472,1.0243444251638565,0.805246390105183,1.3545287910852652,0.7658598307257724,1.2370098015920383,0.8985088951089046,1.014012937096977,0.6536017113910132,0.9711695659296536
18,0.9352552197055144,1.3146349550099137,0.7039300781870156,1.1531520693257211,1.184036433639026,1.161584724516233,0.9942500321483004,0.8503762578459234,1.0822351638431154,1.3248776432700105,1.2250554286676398,1.2234756674729066,1.0307068515981732,0.8676600659273429,1.0548120206890332,1.2807407700168636,1.051932425474208,0.9257637215100332,1.0661019536718372,1.0955020532825557,0.8054697876066168,0.8281635262409935,1.224589848255948,0.814180015867899,1.1229233712757898,1.281664546419084,1.1527720228801288,1.2891932442626384,0.8046864760666942,0.7508027669458694,0.876575562445527,0.919763198730376,1.1566476314138323,1.3487210896371895
19,1.1454057668272988,0.8366374186228943,0.8701592163703651,0.8802776350484963,0.6550435476306052,0.9376047775690316,1.1555129212957655,1.2141783155182482,0.96899407505931,0.8801740997481265,0.9726348004444754,0.8962470696562628,0.9073059845624252,0.7658768321164938,1.176642352310569,0.943088991957418,0.975567809237894,1.06911844380967,0.8966307003074323,0.6793269816671769,0.7713737337846314,1.1486343094322855,0.9469968258685214,0.7935315044728062,1.131700712450875,1.1453563184700577,0.9332658290780352,0.9665780736720456,0.7045941985713904,1.206054202412452,1.1023999204068042,1.1761176885261406,0.9298755862282408,1.2918343883272654
20,0.6895933054342417,1.2690650338337917,1.0012823009351743,0.8659990752636143,1.2746924351544118,1.0266362762985304,1.3352177002701004,1.1201899343427326,0.772858892439139,1.090485537858355,1.3429239279547651,0.947073318678436,0.8874523914395884,1.029336960387813,0.9744823096555478,1.2803892307225142,1.0562602729652957,0.968580730969842,0.9100123817719694,0.6703380011183294,0.8679712151697622,1.0261000326990324,1.115150503632317,1.0399721479654904,1.0545704571869077,0.8593823193376763,1.1671403627155392,1.2847947814608829,0.9073416036226194,1.0934117053261947,1.1003074977491305,1.2293143276005276,0.9039020861411482,0.7006341042503746
21,1.110968529984576,1.1230937053409025,1.1748730488270316,0.7829645488927583,0.8095084150349947,0.8339840111323471,0.8893608523663107,0.7273255001856627,0.9307153695437274,1.049604053164532,0.5984434037432983,1.0164102537734725,0.7256982479560804,0.8062146827576208,1.0129529407069522,0.8599163567941366,1.0418282757854471,1.0094304341155405,1.003609460020932,0.7958831309646407,1.1458552647113518,1.0925314372510049,0.8882685602042008,1.2060003643774146,0.8935796626849263,1.0915747110194025,1.140391522123096,0.9238818525206268,1.2957802504194174,1.0822181587410626,1.135225516712983,1.2612889617930434,0.7160045757646253,1.3365392958498614
22,0.9128271201856616,1.06074912378674,1.0439337336941823,1.0081818700090472,0.6100142908204909,1.0683290329230235,1.0197156815842905,0.7825999421290021,1.3081446139805029,0.7944115190235174,1.318230270335801,0.8776429801456457,0.8189583561943485,0.6860982148868882,1.1594622969594155,1.1854524728383555,0.9059960030226536,1.2275765430293832,1.1198775198118995,0.7452384945089005,1.15132634300414,0.6737764529051454,1.2770309679937644,1.0045369896502545,0.9035879190198416,0.7867599661208647,1.0456566151941045,0.9508373041865932,1.109799390540706,1.04268345414744,1.087306408095195,1.0030258884472407,0.7627412837172218,0.7197991866222652
23,0.9740262722965384,1.3239271261635883,0.6981945165710136,1.0837510852477985,1.2188345604707318,0.6997630825078207,1.1584630466517158,1.3138166205582475,0.7712148735703828,0.7680738322080761,0.729569855481666,0.7686790170214847,1.045049091083514,0.8454179599115264,1.3388164686717583,0.9296757443520666,1.135345792796529,0.7972553379218468,1.0782096524388638,0.8675040436079845,0.9495180941766008,1.2472397266300366,1.233974137349488,1.0128375855802598,1.1031754184161804,1.098145519519708,1.3473074161344758,1.1962945091226505,1.3403204635580463,0.7790675713135793,0.9927970010888794,1.0121700975602472,1.300919580808768,0.6488641736586105
24,0.9115558321180532,1.2548236776910964,1.0154339458930053,1.064911911846269,0.7334969757477793,1.1655244677513368,0.8431423280427385,1.1998717936758814,0.8806552372374589,0.7189989706144679,1.1223777382984732,1.0991224383588545,1.2134399300361711,0.9875367632518018,0.9536172839329132,1.2015570646133855,0.9384315000850756,0.8316880589727136,0.9934326458746456,1.0266457579799808,1.0709448322548731,0.5920652485849289,1.1934493268358637,1.0157556517686346,0.9285143477926584,1.0838695932196467,0.9801101926858642,0.9563221244521865,1.326699007355225,0.7309574883873396,0.9709356967599028,0.7293571849185402,1.083377541090922,0.9961446918581602
25,1.2785105272480537,0.8611660794610017,1.005406950785011,1.325923756985214,1.057543873367931,0.917351970231023,0.7977380636445142,1.1805477892891905,1.1983203812197871,0.8069149167736774,0.8071172596025957,0.6220475521924006,1.111859402963078,1.1434701508035772,0.8736019447182283,1.116061825287585,1.161079495181638,0.9684831938178512,1.0335979107937985,1.2400904368276418,0.9218950012751304,0.8152830750184958,1.052977042140442,0.9934829715534816,1.0103930664638356,1.1177960040778403,0.9043019985214388,1.2499025912002095,1.054780484709807,0.6750593378053438,0.9149190256185128,1.141515629656304,1.2595881408544538,1.1017413096524082
26,0.9928308075050442,0.9160879487491356,0.7430709358491434,0.9841905380491754,1.0426812609390204,1.367424114930494,0.9868137182973116,0.874432553599023,0.9004637431486668,0.9803349555004912,1.1614152242263178,0.9080238120375098,0.9176469201548672,0.9506174591841976,1.0496736178138322,0.938386174141533,1.1006811561875365,0.8242861319004726,0.7963938458777265,0.7164291686965514,0.987925601562906,1.0070452287321658,0.786016159071784,1.1495737989538355,1.1064717318724977,1.1850973305288213,1.0065204071280014,1.1414759170286004,0.8430501325329378,0.6772157208257956,1.107552542588707,1.1464664996679972,0.8160378858340278,1.1927560731337297
27,1.2446867474688257,0.919495616771301,0.8680824931955711,1.013800333683451,0.8256172179011587,0.9685499850096512,1.1799009654699928,0.6365821493938396,1.2895062964923456,0.7388180282216378,1.0046003071205918,0.7580556950015879,1.0044824156639864,1.089387148521924,1.2393746915582804,0.901417296746925,1.3069341360812337,0.9867336962142484,1.18088709828309,1.030029210779032,1.3909359807211523,1.338325318521843,1.1625945660365204,1.128818351398114,0.9749440031940496,1.0044443760261208,0.8657312574508951,1.243667767047626,0.796266326892654,1.195176387283189,1.07347979685463,0.9290142498936984,1.16716360179383,1.1380432063064314
28,0.7095896230256,0.8925893152795638,0.8215945376350208,1.0400811087430342,0.6110969091501686,0.99505281412578,0.7457369231289951,1.1435472567853415,0.6579776420613526,0.622602594106078,0.735408391855721,1.0056975583716594,1.1247230456029116,0.9774658054410876,0.6196044429107495,1.2545533897691612,0.9268045011000392,1.105203069516621,0.765274596781476,0.8998321555937002,0.9432784475861044,0.7768698342584834,0.9832860925120896,0.9814094115176212,1.2345020431197498,1.0401602983073794,1.2196401121585956,1.052797063511183,0.7266229440776484,0.6589264003250418,1.160312594994213,1.0838244878674057,0.7827650259247607,0.7368797954231395
29,0.9283699944231576,0.6875679892206452,0.7332211118151292,0.944283023898894,0.7282023826289667,0.6668389908330176,1.2987431791715225,0.8262923763403439,1.007967541348467,1.3221164058237749,1.0043790144532063,0.7786266926720254,1.264251631017726,0.7605211276291242,1.2029652975611187,1.0525318983921883,1.1784806877728182,1.0031985841848674,0.7450431450028148,1.07957274010793,1.0386889014801384,0.9854745254208628,1.0445370861463463,0.8613448416397145,0.9921004613906644,1.0975291137808274,1.26603934667028,1.2246023220606972,1.0088744373219831,0.8616703175640144,0.941681847643508,1.1608483777816443,0.8915553118612285,0.8436954546264306
30,1.151309606143892,0.7686772495988664,1.028119249978982,0.9125744687011738,0.7743115140941271,0.6823360818245185,1.3267364264139336,1.344475493866915,0.6923560407442317,1.1220850220347351,1.1916901289273805,1.1413422977233911,1.2167343695861728,1.0129146292695903,1.1358425905051763,1.02544494718737,1.1931124725072066,1.0509235248858726,1.0357969788081025,0.8649207812453612,0.607706383837366,1.1613908744809762,0.6294606449938818,0.9343966349331412,1.0431162572057555,0.9983476349418058,0.7376503383178901,0.8430145771062719,0.8417981691403815,1.009013216376903,1.2563034581812458,1.0911460590428466,1.239292982055625,0.7531682340192836
31,1.1821592657978377,0.7493378846673824,0.9742315353926778,1.2657749410198704,1.3961476304291245,1.3057898666352008,0.6743244759337476,1.0231088444241263,1.1283866752686014,1.1294463247068565,1.000597884088272,1.0344103191808949,1.2443967926814674,1.1776229904237518,0.821818183821955,1.2134289967205192,0.966274102982378,0.9129069753108334,1.0740481740988477,0.955504368772654,0.7301052126081603,0.7401953547671319,0.7204460212671613,0.874596450193842,0.8239272952980841,0.9033712547215568,0.962413797391132,1.0475395966251555,0.7961392395141981,1.0884500044014975,1.0038887801110483,1.1095357966053156,1.005250098766956,0.6632494272282198
32,1.4130485137336033,1.280717649919276,0.9711012496305752,1.2371749892999315,1.238573642123853,0.6265626098161762,0.8194565253757999,0.7606669300641734,0.9458954754776134,0.9637659741046756,0.6872172703818257,1.263221750829151,1.023196759986195,0.6956444579995004,1.0015126914672676,1.1282153820599268,1.0791646164593791,0.919881080660865,0.8442515234952609,0.962819860531159,0.9523728938748348,0.9348094635259784,0.8061434417387962,0.8391045445604424,1.0013583012863063,1.1892733547412977,1.369102726685281,1.1050423139718455,0.914837717400924,1.2437025374606017,0.8625125168417683,0.8101486791949789,1.0409753821680632,0.9455022188019075
33,0.7371888924623583,1.341716332111596,1.3391676195190927,1.2653855705329813,0.8390087205420985,1.0621492910649395,0.7073458932675466,0.9840063021674292,0.8394215535519982,0.7637093473254734,1.373246441539284,1.2220730208328252,0.6846096371398764,0.6386866184434751,1.2436890007653971,0.9323304556246994,0.9366044368622964,0.8690418537596869,0.659755544765546,0.7387342095296737,1.0382878933611757,1.2809706910162924,1.203803166425114,0.8387597897247517,1.019651466346637,0.8140879246960117,1.194573423257813,0.7543766466136781,0.9328033369288654,1.219833968191335,0.8700353615887216,0.9934188628396002,0.6902621308424493,1.2711658224416178
34,1.0425307804126107,1.3454221833049174,1.2050228484866137,0.9400997271018634,0.6385557747319481,1.2730435379072984,1.2276089891782012,1.065860104848857,0.6810270991929461,0.9359871660931556,0.7851801945256901,1.246709365468448,1.208481146807194,0.7003207853734003,0.8671434812535675,0.6059274671335085,0.9011551882360432,1.08259894645443,1.1068931743244068,1.0927269227232386,1.2237633072237128,0.6624538644377805,0.6986177747944526,0.9176579372229684,1.0873627566056574,1.1760497414520852,0.9682717077471484,0.779944891875232,1.3359747272886735,0.8596139831780972,0.9486151872601176,0.6541023764974732,0.9927836636500852,0.656200393194172
35,1.1516142388200474,0.6828519165899836,0.9526696452251248,1.160128505227376,1.2988148869947571,1.2681792718806215,1.0919932932926617,1.2743325666604723,0.9870644651175834,0.8424093343917778,1.1675317766799014,0.6502636316980055,0.9277717020821528,0.8622477069650799,1.15723451831555,1.0106412355803227,0.842822300280453,0.9045468726010816,1.360099256467726,1.2598036050451116,1.0699505890238543,1.062917132099873,0.946106173362856,0.9824337055381775,0.9808029009206404,1.3075017886768932,0.9214264142361066,0.934117199528627,0.7435322495449139,0.7107166612665303,0.830230784721664,0.9554256910201776,0.8613047849253379,1.0517904096149395
36,0.8404644182842117,1.314621954418688,1.29056907965746,1.2521816276986988,0.7863466582897197,1.1944645109111287,1.2943016356680497,1.1389517204394102,0.7955252348075306,0.898428936347051,0.7681169818107347,0.9170035146476512,1.136643390133227,0.8248826509348153,0.8316049203212555,0.7455909052398454,0.9874261109194028,0.9480960768531768,0.8603972139861832,0.9121720248099732,1.0855088303967877,1.05832882137788,0.8717343041321857,1.2842168755169634,0.8426100505169593,0.9242462925514984,1.0848712204759616,1.1490399079698213,0.8256949589447217,1.1533128822768988,0.8183085511983151,0.9677603358302612,1.222720252141638,0.8222101298851568
37,1.129110849048579,0.8295990200963171,1.0470234441819446,1.0253345343664604,1.2476725605272243,1.08402019407974,1.0332941865988836,0.8159276515240935,0.6750420846808882,1.3217758969460085,1.179585548397228,1.3416517763921056,1.1070945687608782,0.9370652604348612,0.7912383504764515,0.9523208284088084,0.918921856797188,0.8690056777600385,0.670513451846573,1.0137174906955118,1.362374031287848,1.2187120435743437,0.620588796601254,1.107084476949327,1.0909440605500422,1.1545528659602378,1.248252752883758,0.7376130892157888,0.8473224334042144,1.1488656980214424,1.3697596489255208,1.154505930918328,1.0499195559169168,1.2453545608610617
38,0.9404589316408788,0.7662132732585076,1.2178156637559978,0.91511836548739,1.0650194565021962,0.959629449802965,0.7024428279131031,0.9979100668972858,1.1889793957875492,0.8765420903616313,0.8231884038277522,1.1861203561292812,0.9401663703418642,0.892312353806981,0.7198658559976016,1.091733788791606,0.8064935551513706,0.7933148061183478,0.9564913471718912,1.0134486439391015,0.8821189564314614,0.9853955690499396,1.1093653615209178,0.8696794663286509,0.9670464826284676,0.969838039873598,0.7430150886462181,1.0062468353012954,0.7832997667359092,1.249413173815466,1.2802072937615432,0.9754788510632264,1.3225150819742355,0.9764879837679578
39,0.9842462636077688,0.7485123027327913,0.5916716887053558,0.8506008795969199,0.7900738653883855,1.3417376153157774,0.6877435381166176,1.1134091332252745,1.2324582644630608,1.1478876794651367,0.9660181781704528,0.915139029410052,0.992695363684708,1.053864321808979,1.1464735839352274,0.9973945089814316,1.0019865956671916,0.6813588537096026,1.193471853120682,1.2514925512412796,1.001437196876277,0.7377325151083142,1.1588362263294227,1.0718980140226335,0.9680141408869664,0.680084953535579,0.9821524604258004,0.676646191907264,0.7787977256381071,1.0112424530881043,0.6844252317696781,0.6578799196778813,1.2523707516110687,0.9161587430060204
40,0.9581271546938288,0.6256649085373267,1.2188013941089757,0.927860213525058,1.185107423680978,1.1345817117388175,0.7337949428793789,1.3529447066357745,0.8225254683993224,0.7157962017549002,0.6593631982168091,1.2547566441182718,1.2042713810418086,1.031471803544958,0.7737055095813189,0.992202434130806,1.148672139693846,1.025295415353418,1.128994477147374,0.9578951833863052,1.2157984286075705,1.1679094893299613,1.2859558789608814,0.8956614734714802,0.9925047675936928,0.7967090664829501,1.0333978022120265,1.1339290851423312,0.7095282149050015,0.8325660707635825,0.8538530739280142,1.189667314276589,0.9137669308415836,1.0635917793936198
41,1.2088658852190264,1.1889540345603409,0.921518088007672,1.2511067404727256,1.4070839032808091,0.9643097713026128,1.3679252706097256,0.8563638437909722,0.6023980202587138,1.1419966410806393,0.928774966870372,0.9812914975383724,1.0184034950291123,1.225358937609082,1.2405688495925289,1.1774080869973684,1.0179362240923964,1.3350959014897297,1.215242027919936,0.8560335718944517,0.9635732894419784,0.8011409218627693,1.241600418392824,1.075096820826706,0.9911747814608708,0.9175845741753004,0.808482684112854,0.7652240157383309,1.312199416972034,1.25434498178094,1.054718792961112,1.0802845553588336,1.226338857505663,1.2801794481960351
42,1.2488607693197484,1.2215385012434246,1.2265322978470004,1.0851057795077017,1.065914331047648,1.0318464428687923,0.9031495833567772,1.0716803844236378,1.2638063212304436,0.8342636253261582,1.16210149188046,1.021810615685387,1.004836281916356,0.8916647261318108,0.9957291384172186,1.2268401682240582,1.1190140499275365,1.0137323855244302,0.7847096633278543,0.9038765855101694,1.1050990291274756,1.177537085740202,0.8915857189334021,1.1376738435696194,1.300089521543937,0.9994410724916674,0.9357488597455822,0.6715468235696693,1.2134930314278618,0.9677879593089348,0.7986307690606189,0.7760124259391394,0.7212401314803191,0.7064568389932248
43,1.190938778066912,0.9906397322792964,1.0441919078191195,0.7454724319657509,1.188858377609855,0.8821047057142907,0.8305477025577063,0.777143918446964,0.6440411014705661,0.8962333376427026,1.3376534500655997,1.0680219181898782,1.2012114962422942,1.2252433104907117,1.1675331733269902,1.0056816514539686,0.6763379696702271,0.7241796578498287,0.9685204167421811,1.0063045509311954,1.2210133342549216,1.017794079644074,1.2597608802108446,1.203640086219924,0.774056191523711,0.7426620780434294,1.0221411182706797,1.1556590484819145,1.1790869410589064,0.8953929553017412,1.0522858012005682,1.164190545127022,1.0338976235438997,1.2795078011434624
44,0.8859404704834215,0.5709343681377158,0.9008677854926204,0.6934297528809268,1.1644739586430757,0.6969685997049337,0.8208407604964192,0.9863372145944146,0.7914106467685255,1.285310803002874,0.7045657214754495,1.091662868779573,1.0635258920095612,1.3140843530664827,1.2737777870260638,1.0875870507455747,0.901628727601514,0.8579695548884946,1.0285293913862616,0.8304210558392002,0.6866551139665488,0.6937436470933114,0.8309831155774412,0.9811072204370378,1.2991144272857569,1.084135446358112,0.7224356486085026,0.9004316924954088,1.1486359720858186,1.0579377897850055,1.2685480350602274,1.1116127437609618,0.5954474553299949,1.1009357525047645
